,Flat,Semi-Furnished,Unfurnished,Resale,Ready to Move,"Delhi,","Dwarka,","East,","Faridabad,","Ghaziabad,","Gurgaon,","Noida,","North,","Rohini,","South,","West,",Unnamed: 0,price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft,has_landmark
6649,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6649,6900000.0,1600.0,28.4329494549295,77.517838,3.0,3.0,10.0,2.0,2.0,4312.5,1.0
6650,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6650,10000000.0,1720.0,28.395989,76.973879,3.0,2.0,3.0,1.0,2.0,5813.953488372093,1.0
6651,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6651,24000000.0,3475.0,28.529146,77.355843,4.0,4.0,3.0,2.0,2.0,6906.474820143885,1.0
6652,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6652,4900000.0,1205.0,28.618458697580788,77.42598734853786,2.0,2.0,4.0,1.0,3.0,4066.390041493776,1.0
6653,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6653,8700000.0,1000.0,28.631011962890625,77.30213165283203,2.0,2.0,2.0,0.0,0.0,8700.0,0.0
6654,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6654,20500000.0,2050.0,28.60335019,77.04030894,3.0,3.0,3.0,2.0,2.0,10000.0,0.0
6655,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6655,17500000.0,1800.0,28.5208711,77.1503198,4.0,3.0,2.0,2.0,0.0,9722.222222222224,1.0
6656,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6656,13000000.0,1945.0,28.4091036227182,77.0407615556699,3.0,3.0,4.0,0.0,0.0,6683.8046272493575,1.0
6657,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6657,6500000.0,1690.0,28.679009,77.3492951427093,3.0,3.0,5.0,1.0,2.0,3846.153846153846,1.0
6658,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6658,7600000.0,1500.0,28.4661095,77.3000508,3.0,3.0,2.0,0.0,0.0,5066.666666666667,1.0
6659,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6659,10000000.0,1550.0,28.413677,77.05175,3.0,3.0,3.0,1.0,0.0,6451.612903225807,1.0
6660,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6660,30600000.0,2610.0,28.643348693847656,77.12055969238281,4.0,4.0,2.0,0.0,0.0,11724.137931034482,1.0
6661,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6661,3560000.0,915.0,28.5329,77.407621,2.0,2.0,3.0,1.0,3.0,3890.710382513661,1.0
6662,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6662,4200000.0,810.0,28.589431762695312,77.09329223632812,3.0,2.0,1.0,1.0,1.0,5185.185185185185,1.0
6663,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6663,27500000.0,2700.0,28.413093,77.060553,4.0,4.0,4.0,2.0,0.0,10185.185185185184,1.0
6664,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6664,3500000.0,900.0,28.5124995,77.2001035,2.0,2.0,1.0,0.0,1.0,3888.8888888888887,1.0
6665,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6665,9600000.0,1650.0,28.4763113,76.9716096,3.0,3.0,3.0,0.0,0.0,5818.181818181818,0.0
6666,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6666,12500000.0,2180.0,28.38980122,76.969342,3.0,3.0,2.0,0.0,0.0,5733.94495412844,0.0
6667,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6667,12500000.0,1400.0,28.4258675,77.0475735,3.0,3.0,2.0,2.0,1.0,8928.57142857143,1.0
6668,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6668,2700000.0,590.0,28.621767,77.055846,2.0,2.0,1.0,0.0,1.0,4576.271186440678,1.0
6669,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6669,12200000.0,1889.0,28.488179,76.97358,3.0,4.0,4.0,2.0,3.0,6458.443620963472,1.0
6670,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6670,25000000.0,2000.0,28.5267276763916,77.15332794189453,3.0,3.0,2.0,0.0,0.0,12500.0,1.0
6671,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6671,12000000.0,2050.0,28.421554565429688,77.07806396484375,3.0,3.0,2.0,0.0,0.0,5853.658536585366,1.0
6672,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6672,32000000.0,3500.0,28.559659957885746,77.3479995727539,5.0,5.0,2.0,0.0,0.0,9142.857142857143,1.0
6673,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6673,5000000.0,1300.0,28.616204,77.422256,3.0,2.0,2.0,0.0,0.0,3846.153846153846,1.0
6674,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6674,3250000.0,984.0,28.605956,77.450468,2.0,2.0,3.0,0.0,0.0,3302.8455284552847,1.0
6675,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6675,14500000.0,1750.0,28.403162,77.0698444,4.0,3.0,2.0,1.0,0.0,8285.714285714286,1.0
6676,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6676,13400000.0,1945.0,28.409103393554688,77.04076385498047,3.0,3.0,3.0,1.0,1.0,6889.460154241645,1.0
6677,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6677,15000000.0,1800.0,28.6842250823975,77.3266983032227,3.0,3.0,2.0,1.0,1.0,8333.333333333334,1.0
6678,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6678,12500000.0,1900.0,28.414627,77.060127,3.0,4.0,5.0,1.0,2.0,6578.9473684210525,1.0
6679,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6679,17500000.0,1550.0,28.5341853306753,77.2921909854355,3.0,3.0,2.0,0.0,0.0,11290.32258064516,0.0
6680,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6680,11500000.0,1836.0,28.435840606689453,77.05825805664062,3.0,3.0,3.0,2.0,1.0,6263.616557734204,1.0
6681,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6681,12000000.0,1500.0,28.60172462463379,77.31781005859375,3.0,3.0,2.0,0.0,0.0,8000.0,0.0
6682,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6682,6200000.0,680.0,28.7297569,77.087787,2.0,2.0,1.0,1.0,0.0,9117.64705882353,1.0
6683,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6683,20000000.0,2100.0,28.6004611801251,77.0392725182332,4.0,3.0,5.0,2.0,2.0,9523.809523809525,1.0
6684,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6684,38000000.0,2950.0,28.446775,77.105098,4.0,4.0,4.0,0.0,0.0,12881.35593220339,1.0
6685,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6685,6450000.0,1100.0,28.5879211244695,77.3645239989068,2.0,2.0,2.0,2.0,0.0,5863.636363636364,1.0
6686,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6686,18200000.0,3185.0,28.392124,76.949905,4.0,6.0,2.0,2.0,3.0,5714.285714285715,1.0
6687,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6687,6950000.0,1745.0,28.587499354879053,77.44316979301459,3.0,4.0,4.0,2.0,2.0,3982.808022922636,1.0
6688,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6688,5270000.0,1350.0,28.589681,77.458401,3.0,2.0,3.0,1.0,2.0,3903.703703703704,1.0
6689,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6689,6300000.0,1137.0,28.6395964898139,77.373309,2.0,2.0,2.0,0.0,0.0,5540.8970976253295,1.0
6690,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6690,8600000.0,1790.0,28.395841,76.962664,3.0,3.0,2.0,0.0,0.0,4804.469273743017,1.0
6691,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6691,4040000.0,1080.0,28.614181,77.427713,2.0,2.0,3.0,1.0,2.0,3740.740740740741,1.0
6692,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6692,12500000.0,1955.0,28.51474001,77.004747,3.0,3.0,3.0,1.0,2.0,6393.861892583121,1.0
6693,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6693,5700000.0,1310.0,28.446568,76.968477,2.0,2.0,2.0,1.0,3.0,4351.145038167939,1.0
6694,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6694,7000000.0,1700.0,28.634729,77.35832,3.0,2.0,3.0,0.0,0.0,4117.64705882353,1.0
6695,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6695,2900000.0,865.0,28.3808045,77.3721015,3.0,2.0,3.0,1.0,2.0,3352.601156069364,0.0
6696,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6696,4700000.0,1225.0,28.587499354879053,77.44316979301459,3.0,2.0,3.0,0.0,0.0,3836.734693877551,1.0
6697,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6697,6080000.0,1385.0,28.562096,77.4524717444809,3.0,2.0,4.0,1.0,2.0,4389.891696750902,1.0
6698,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6698,6500000.0,1457.0,28.509605,77.006607,3.0,2.0,2.0,1.0,2.0,4461.221688400824,1.0
6699,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6699,9440000.0,1480.0,28.394315,76.945417,3.0,2.0,3.0,0.0,0.0,6378.378378378378,1.0
6700,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6700,5950000.0,1500.0,28.404368478163,77.3360770274415,3.0,3.0,3.0,1.0,2.0,3966.6666666666665,1.0
6701,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6701,12000000.0,1300.0,28.5283152,77.2662199,3.0,3.0,2.0,1.0,0.0,9230.76923076923,1.0
6702,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6702,21500000.0,3550.0,28.6508286,77.3713991,9.0,9.0,3.0,3.0,0.0,6056.338028169014,1.0
6703,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6703,13400000.0,2200.0,28.3866,77.06058,4.0,4.0,4.0,2.0,2.0,6090.909090909091,1.0
6704,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6704,6700000.0,1135.0,28.5715378443018,77.3896222832981,2.0,2.0,4.0,1.0,2.0,5903.083700440528,1.0
6705,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,6705,13000000.0,1700.0,28.5997882267464,77.3210663870427,3.0,3.0,1.0,0.0,0.0,7647.058823529412,1.0
6706,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6706,3500000.0,900.0,28.4501165,77.3148562,2.0,2.0,2.0,2.0,0.0,3888.8888888888887,1.0
6707,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6707,9500000.0,900.0,28.569873809814453,77.24311065673828,2.0,2.0,2.0,0.0,0.0,10555.555555555557,1.0
6708,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6708,40500000.0,2704.0,28.443186,77.108856,4.0,4.0,4.0,2.0,3.0,14977.810650887574,1.0
6709,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6709,12000000.0,1394.0,28.387228,77.058217,3.0,3.0,2.0,1.0,0.0,8608.32137733142,1.0
6710,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6710,7580000.0,1360.0,28.39124238,76.9528535,2.0,2.0,3.0,1.0,3.0,5573.529411764706,1.0
6711,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6711,5700000.0,1133.0,28.5434121846104,77.367853,2.0,2.0,2.0,1.0,3.0,5030.891438658429,0.0
6712,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6712,14500000.0,1750.0,28.5882688844696,77.0657415750379,3.0,2.0,4.0,1.0,2.0,8285.714285714286,1.0
6713,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6713,17000000.0,2500.0,28.382828,77.221297,3.0,3.0,4.0,145.0,2.0,6800.0,1.0
6714,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6714,12000000.0,1250.0,28.410373,77.09672,2.0,2.0,2.0,1.0,1.0,9600.0,1.0
6715,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6715,2800000.0,835.0,28.5906688976436,77.4578626522875,2.0,2.0,2.0,0.0,2.0,3353.293413173653,1.0
6716,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6716,17500000.0,1625.0,28.666059494018555,77.15013122558594,3.0,2.0,3.0,3.0,3.0,10769.23076923077,1.0
6717,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6717,6000000.0,1385.0,28.608273,77.446404,3.0,2.0,4.0,0.0,0.0,4332.129963898917,0.0
6718,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6718,5070000.0,1300.0,28.604884,77.425914,3.0,2.0,2.0,0.0,2.0,3900.0,1.0
6719,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6719,5000000.0,800.0,28.635967254638672,77.26956176757812,2.0,2.0,1.0,0.0,0.0,6250.0,1.0
6720,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6720,33500000.0,4200.0,28.48032188415528,77.01995086669922,7.0,7.0,4.0,0.0,0.0,7976.190476190476,1.0
6721,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6721,16000000.0,1700.0,28.600414,77.045164,3.0,2.0,2.0,2.0,2.0,9411.764705882351,1.0
6722,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6722,10000000.0,1426.0,28.414627,77.060127,2.0,2.0,2.0,2.0,2.0,7012.622720897616,1.0
6723,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6723,3490000.0,955.0,28.587499354879053,77.44316979301459,2.0,2.0,3.0,0.0,0.0,3654.450261780105,1.0
6724,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6724,17200000.0,1800.0,28.5878656176985,77.0624395294411,3.0,2.0,3.0,1.0,2.0,9555.555555555557,1.0
6725,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6725,25000000.0,2250.0,28.62870979309082,77.13597869873047,4.0,3.0,1.0,1.0,0.0,11111.111111111111,1.0
6726,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6726,19900000.0,2105.0,28.33766,77.19352,3.0,3.0,2.0,1.0,5.0,9453.681710213776,1.0
6727,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6727,8500000.0,1475.0,28.383489,77.020563,2.0,2.0,2.0,1.0,3.0,5762.71186440678,1.0
6728,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6728,10200000.0,1510.0,28.3930662,77.022442,2.0,2.0,3.0,0.0,0.0,6754.9668874172185,0.0
6729,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6729,13000000.0,2200.0,28.4201279,77.1009674,4.0,3.0,4.0,1.0,2.0,5909.090909090909,1.0
6730,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6730,3300000.0,1050.0,28.4993735437355,77.5189461311465,2.0,2.0,2.0,1.0,2.0,3142.8571428571427,1.0
6731,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6731,10000000.0,900.0,28.5348305,77.2097741,2.0,2.0,2.0,2.0,0.0,11111.111111111111,1.0
6732,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6732,12000000.0,1350.0,28.5341853306753,77.2921909854355,3.0,2.0,3.0,4.0,0.0,8888.888888888889,1.0
6733,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6733,13500000.0,1630.0,28.40173725,77.04685,3.0,3.0,3.0,2.0,2.0,8282.208588957055,1.0
6734,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6734,9200000.0,1762.0,28.575883,77.3853589646162,3.0,4.0,5.0,1.0,2.0,5221.339387060159,1.0
6735,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6735,9800000.0,1698.0,28.63476174996,77.3672964995236,3.0,3.0,4.0,0.0,0.0,5771.4958775029445,0.0
6736,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6736,3150000.0,890.0,28.610645,77.455837,2.0,2.0,2.0,0.0,0.0,3539.325842696629,0.0
6737,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6737,13000000.0,1922.0,28.38417,77.068093,3.0,3.0,3.0,2.0,2.0,6763.787721123829,1.0
6738,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6738,13500000.0,3000.0,28.4329494549295,77.517838,4.0,4.0,4.0,2.0,2.0,4500.0,0.0
6739,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6739,20000000.0,3000.0,28.4252114,77.062731,4.0,3.0,3.0,2.0,1.0,6666.666666666667,1.0
6740,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6740,34000000.0,2985.0,28.410913,77.107908,3.0,3.0,3.0,2.0,4.0,11390.284757118929,1.0
6741,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6741,7700000.0,1800.0,28.466110229492188,77.300048828125,3.0,3.0,2.0,0.0,0.0,4277.777777777777,0.0
6742,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6742,70000000.0,2700.0,28.55706024169922,77.21258544921875,4.0,4.0,2.0,0.0,0.0,25925.925925925927,1.0
6743,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6743,5190000.0,1365.0,28.581754,77.44078,3.0,3.0,4.0,1.0,3.0,3802.197802197802,1.0
6744,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6744,7500000.0,1540.0,28.4237892,77.3705248,3.0,3.0,4.0,0.0,0.0,4870.12987012987,1.0
6745,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6745,11000000.0,2000.0,28.44207,77.075517,3.0,3.0,2.0,0.0,0.0,5500.0,0.0
6746,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6746,29000000.0,3355.0,28.406826,77.0358001625123,4.0,4.0,4.0,0.0,0.0,8643.81520119225,1.0
6747,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6747,25000000.0,1800.0,28.64567756652832,77.17430114746094,3.0,3.0,3.0,0.0,0.0,13888.888888888889,1.0
6748,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6748,4800000.0,685.0,28.638729095458984,77.09410095214844,2.0,2.0,2.0,0.0,0.0,7007.299270072993,0.0
6749,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6749,12800000.0,2100.0,28.41772,77.05281,3.0,3.0,2.0,1.0,0.0,6095.238095238095,1.0
6750,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6750,16000000.0,2660.0,28.392124,76.949905,3.0,4.0,4.0,2.0,3.0,6015.037593984963,1.0
6751,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6751,16200000.000000002,2660.0,28.392124,76.949905,3.0,4.0,6.0,2.0,3.0,6090.225563909775,1.0
6752,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6752,32000000.0,2500.0,28.5347245,77.2418281,3.0,3.0,3.0,1.0,0.0,12800.0,0.0
6753,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6753,5600000.0,1000.0,28.45022201538086,77.01506805419922,3.0,2.0,1.0,1.0,1.0,5600.0,1.0
6754,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6754,5500000.0,1325.0,28.562096,77.4524717444809,2.0,2.0,3.0,1.0,4.0,4150.943396226415,1.0
6755,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6755,5700000.0,1400.0,28.4958944,77.1859976,3.0,2.0,2.0,1.0,1.0,4071.428571428572,1.0
6756,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6756,17000000.0,2200.0,28.4178669,77.0512457,4.0,4.0,2.0,2.0,1.0,7727.272727272727,1.0
6757,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6757,5000000.0,1350.0,28.4902574,77.1765536,3.0,2.0,2.0,1.0,1.0,3703.703703703704,1.0
6758,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6758,14500000.0,2160.0,28.4178669,77.0512457,3.0,4.0,2.0,2.0,1.0,6712.962962962963,1.0
6759,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6759,5960000.0,1478.0,28.6493479,77.3696259,3.0,3.0,2.0,1.0,1.0,4032.4763193504737,1.0
6760,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6760,17500000.0,1850.0,28.5883595252577,77.0666481551383,3.0,3.0,3.0,2.0,2.0,9459.45945945946,1.0
6761,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6761,3400000.0,1025.0,28.70042147427,77.4281646958134,2.0,2.0,2.0,1.0,0.0,3317.073170731708,1.0
6762,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6762,9500000.0,1720.0,28.407361,76.93426176,3.0,3.0,3.0,1.0,2.0,5523.2558139534885,1.0
6763,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6763,4350000.0,1030.0,28.64264297485352,77.35159301757812,2.0,2.0,1.0,1.0,1.0,4223.300970873786,1.0
6764,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6764,21500000.0,2430.0,28.4663049,77.0863199,3.0,3.0,2.0,3.0,1.0,8847.736625514402,1.0
6765,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6765,65000000.0,2700.0,28.55829429626465,77.20178985595703,4.0,4.0,2.0,2.0,1.0,24074.07407407408,1.0
6766,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6766,10000000.0,1200.0,28.591384605979,77.043880172191,2.0,2.0,1.0,3.0,0.0,8333.333333333334,1.0
6767,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6767,20000000.0,2358.0,28.389663,77.05935,3.0,3.0,3.0,2.0,2.0,8481.764206955047,1.0
6768,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6768,34200000.0,2985.0,28.410913,77.107908,3.0,5.0,2.0,2.0,8.0,11457.286432160805,1.0
6769,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6769,35000000.0,4500.0,28.4728354,77.1060854,4.0,4.0,2.0,4.0,1.0,7777.777777777777,1.0
6770,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6770,12300000.0,2124.0,28.576416,77.385945,3.0,4.0,4.0,1.0,3.0,5790.960451977401,1.0
6771,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6771,16000000.0,2200.0,28.4203859,77.0816674,4.0,4.0,2.0,2.0,1.0,7272.727272727273,1.0
6772,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6772,32500000.0,1800.0,28.564027786254883,77.19450378417969,3.0,3.0,2.0,0.0,0.0,18055.555555555555,1.0
6773,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6773,10800000.0,1300.0,28.599033,77.0670274,2.0,2.0,3.0,2.0,0.0,8307.692307692309,1.0
6774,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6774,17400000.0,1800.0,28.598164,77.069178,3.0,4.0,4.0,3.0,2.0,9666.666666666666,1.0
6775,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6775,3250000.0,1035.0,28.709493168356552,77.426425,2.0,2.0,3.0,1.0,3.0,3140.096618357488,1.0
6776,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6776,2800000.0,700.0,28.514367,76.986686,2.0,2.0,2.0,0.0,2.0,4000.0,1.0
6777,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6777,10900000.0,2000.0,28.395989,76.973879,3.0,3.0,3.0,1.0,2.0,5450.0,1.0
6778,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6778,7200000.0,1270.0,28.406752,76.96474017,2.0,2.0,2.0,0.0,0.0,5669.291338582677,1.0
6779,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6779,11000000.0,1000.0,28.5348305,77.2097741,2.0,2.0,2.0,1.0,0.0,11000.0,1.0
6780,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6780,14000000.0,2400.0,28.45518493652344,77.08667755126953,3.0,3.0,3.0,0.0,0.0,5833.333333333333,1.0
6781,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6781,31000000.0,3800.0,28.40862586,77.054739,4.0,4.0,2.0,0.0,0.0,8157.894736842105,0.0
6782,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6782,43000000.0,3925.0,28.4407383787887,77.1012647429428,5.0,5.0,5.0,2.0,2.0,10955.414012738853,1.0
6783,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6783,6800000.0,1340.0,28.502597,77.428742,3.0,3.0,3.0,2.0,3.0,5074.626865671642,0.0
6784,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6784,8500000.0,1000.0,28.5341853306753,77.2921909854355,2.0,2.0,1.0,2.0,0.0,8500.0,1.0
6785,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6785,16000000.0,2600.0,28.432028,77.1032577,4.0,4.0,5.0,1.0,2.0,6153.846153846154,1.0
6786,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6786,9200000.0,1560.0,28.513352,77.406026,3.0,2.0,5.0,1.0,2.0,5897.4358974358975,1.0
6787,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6787,18900000.0,2500.0,28.422711,77.04556,3.0,3.0,2.0,2.0,1.0,7560.0,1.0
6788,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6788,3900000.0,750.0,28.616474151611328,77.05606842041016,3.0,2.0,1.0,1.0,1.0,5200.0,1.0
6789,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6789,24000000.0,2311.0,28.453988,77.0467741774168,3.0,4.0,3.0,0.0,0.0,10385.11466897447,1.0
6790,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6790,2800000.0,750.0,28.4925533,77.0058953,2.0,2.0,1.0,1.0,1.0,3733.3333333333335,1.0
6791,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6791,7900000.0,1930.0,28.406891,76.930126,3.0,3.0,3.0,1.0,3.0,4093.2642487046633,1.0
6792,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6792,17000000.0,1350.0,28.621054,77.0905294,3.0,3.0,1.0,1.0,0.0,12592.592592592591,1.0
6793,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6793,8800000.0,1572.0,28.3589451,76.971745,3.0,2.0,3.0,1.0,3.0,5597.964376590331,1.0
6794,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6794,13000000.0,2200.0,28.381421,77.064076,4.0,4.0,2.0,2.0,1.0,5909.090909090909,1.0
6795,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6795,7000000.0,1110.0,28.5071596,77.3924195,2.0,2.0,2.0,0.0,0.0,6306.306306306306,0.0
6796,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6796,16200000.000000002,1700.0,28.5835134632202,77.0672139651881,3.0,3.0,3.0,2.0,2.0,9529.411764705885,1.0
